sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation
32,no,no,4,-wh_no_gap,I know,that,the mayor said,the clerk believed,he witnessed,he noticed,the librarian,greeted,the man,early in the morning.
32,yes,yes,4,+wh_gap,I know,who,the mayor said,the clerk believed,he witnessed,he noticed,,greeted,the man,early in the morning.
32,yes,no,4,+wh_no_gap,I know,who,the mayor said,the clerk believed,he witnessed,he noticed,the librarian,greeted,the man,early in the morning.
33,no,yes,0,-wh_gap,You know,that,,,,,,supported,the candidate,last year.
33,no,no,0,-wh_no_gap,You know,that,,,,,the millionaire,supported,the candidate,last year.
33,yes,yes,0,+wh_gap,You know,who,,,,,,supported,the candidate,last year.
33,yes,no,0,+wh_no_gap,You know,who,,,,,the millionaire,supported,the candidate,last year.
33,no,yes,1,-wh_gap,You know,that,the lobbyist believed,,,,,supported,the candidate,last year.
33,no,no,1,-wh_no_gap,You know,that,the lobbyist believed,,,,the millionaire,supported,the candidate,last year.
33,yes,yes,1,+wh_gap,You know,who,the lobbyist believed,,,,,supported,the candidate,last year.
33,yes,no,1,+wh_no_gap,You know,who,the lobbyist believed,,,,the millionaire,supported,the candidate,last year.
33,no,yes,2,-wh_gap,You know,that,the lobbyist believed,the secretary said,,,,supported,the candidate,last year.
33,no,no,2,-wh_no_gap,You know,that,the lobbyist believed,the secretary said,,,the millionaire,supported,the candidate,last year.
33,yes,yes,2,+wh_gap,You know,who,the lobbyist believed,the secretary said,,,,supported,the candidate,last year.
33,yes,no,2,+wh_no_gap,You know,who,the lobbyist believed,the secretary said,,,the millionaire,supported,the candidate,last year.
33,no,yes,3,-wh_gap,You know,that,the lobbyist believed,the secretary said,she saw,,,supported,the candidate,last year.
33,no,no,3,-wh_no_gap,You know,that,the lobbyist believed,the secretary said,she saw,,the millionaire,supported,the candidate,last year.
33,yes,yes,3,+wh_gap,You know,who,the lobbyist believed,the secretary said,she saw,,,supported,the candidate,last year.
33,yes,no,3,+wh_no_gap,You know,who,the lobbyist believed,the secretary said,she saw,,the millionaire,supported,the candidate,last year.
33,no,yes,4,-wh_gap,You know,that,the lobbyist believed,the secretary said,she saw,he noticed,,supported,the candidate,last year.
33,no,no,4,-wh_no_gap,You know,that,the lobbyist believed,the secretary said,she saw,he noticed,the millionaire,supported,the candidate,last year.
33,yes,yes,4,+wh_gap,You know,who,the lobbyist believed,the secretary said,she saw,he noticed,,supported,the candidate,last year.
33,yes,no,4,+wh_no_gap,You know,who,the lobbyist believed,the secretary said,she saw,he noticed,the millionaire,supported,the candidate,last year.
34,no,yes,0,-wh_gap,I know,that,,,,,,congratulated,the athletes,over lunch.
34,no,no,0,-wh_no_gap,I know,that,,,,,the president,congratulated,the athletes,over lunch.
34,yes,yes,0,+wh_gap,I know,who,,,,,,congratulated,the athletes,over lunch.
34,yes,no,0,+wh_no_gap,I know,who,,,,,the president,congratulated,the athletes,over lunch.
34,no,yes,1,-wh_gap,I know,that,the coach said,,,,,congratulated,the athletes,over lunch.
34,no,no,1,-wh_no_gap,I know,that,the coach said,,,,the president,congratulated,the athletes,over lunch.
34,yes,yes,1,+wh_gap,I know,who,the coach said,,,,,congratulated,the athletes,over lunch.
34,yes,no,1,+wh_no_gap,I know,who,the coach said,,,,the president,congratulated,the athletes,over lunch.
34,no,yes,2,-wh_gap,I know,that,the coach said,the assistant believed,,,,congratulated,the athletes,over lunch.
34,no,no,2,-wh_no_gap,I know,that,the coach said,the assistant believed,,,the president,congratulated,the athletes,over lunch.
34,yes,yes,2,+wh_gap,I know,who,the coach said,the assistant believed,,,,congratulated,the athletes,over lunch.
34,yes,no,2,+wh_no_gap,I know,who,the coach said,the assistant believed,,,the president,congratulated,the athletes,over lunch.
34,no,yes,3,-wh_gap,I know,that,the coach said,the assistant believed,he remembered,,,congratulated,the athletes,over lunch.
34,no,no,3,-wh_no_gap,I know,that,the coach said,the assistant believed,he remembered,,the president,congratulated,the athletes,over lunch.
34,yes,yes,3,+wh_gap,I know,who,the coach said,the assistant believed,he remembered,,,congratulated,the athletes,over lunch.
34,yes,no,3,+wh_no_gap,I know,who,the coach said,the assistant believed,he remembered,,the president,congratulated,the athletes,over lunch.
34,no,yes,4,-wh_gap,I know,that,the coach said,the assistant believed,he remembered,he noticed,,congratulated,the athletes,over lunch.
34,no,no,4,-wh_no_gap,I know,that,the coach said,the assistant believed,he remembered,he noticed,the president,congratulated,the athletes,over lunch.
34,yes,yes,4,+wh_gap,I know,who,the coach said,the assistant believed,he remembered,he noticed,,congratulated,the athletes,over lunch.
34,yes,no,4,+wh_no_gap,I know,who,the coach said,the assistant believed,he remembered,he noticed,the president,congratulated,the athletes,over lunch.
35,no,yes,0,-wh_gap,You know,that,,,,,,introduced,his friends,to his family.
35,no,no,0,-wh_no_gap,You know,that,,,,,the man,introduced,his friends,to his family.
35,yes,yes,0,+wh_gap,You know,who,,,,,,introduced,his friends,to his family.
35,yes,no,0,+wh_no_gap,You know,who,,,,,the man,introduced,his friends,to his family.
35,no,yes,1,-wh_gap,You know,that,the woman said,,,,,introduced,his friends,to his family.
35,no,no,1,-wh_no_gap,You know,that,the woman said,,,,the man,introduced,his friends,to his family.
35,yes,yes,1,+wh_gap,You know,who,the woman said,,,,,introduced,his friends,to his family.
35,yes,no,1,+wh_no_gap,You know,who,the woman said,,,,the man,introduced,his friends,to his family.
35,no,yes,2,-wh_gap,You know,that,the woman said,the neighbor thought,,,,introduced,his friends,to his family.
35,no,no,2,-wh_no_gap,You know,that,the woman said,the neighbor thought,,,the man,introduced,his friends,to his family.
35,yes,yes,2,+wh_gap,You know,who,the woman said,the neighbor thought,,,,introduced,his friends,to his family.
35,yes,no,2,+wh_no_gap,You know,who,the woman said,the neighbor thought,,,the man,introduced,his friends,to his family.
35,no,yes,3,-wh_gap,You know,that,the woman said,the neighbor thought,he recalled,,,introduced,his friends,to his family.
35,no,no,3,-wh_no_gap,You know,that,the woman said,the neighbor thought,he recalled,,the man,introduced,his friends,to his family.
35,yes,yes,3,+wh_gap,You know,who,the woman said,the neighbor thought,he recalled,,,introduced,his friends,to his family.
35,yes,no,3,+wh_no_gap,You know,who,the woman said,the neighbor thought,he recalled,,the man,introduced,his friends,to his family.
35,no,yes,4,-wh_gap,You know,that,the woman said,the neighbor thought,he recalled,he knew,,introduced,his friends,to his family.
35,no,no,4,-wh_no_gap,You know,that,the woman said,the neighbor thought,he recalled,he knew,the man,introduced,his friends,to his family.
35,yes,yes,4,+wh_gap,You know,who,the woman said,the neighbor thought,he recalled,he knew,,introduced,his friends,to his family.
35,yes,no,4,+wh_no_gap,You know,who,the woman said,the neighbor thought,he recalled,he knew,the man,introduced,his friends,to his family.
36,no,yes,0,-wh_gap,He knows,that,,,,,,waited for,her friend,at the bus stop.
36,no,no,0,-wh_no_gap,He knows,that,,,,,the woman,waited for,her friend,at the bus stop.
36,yes,yes,0,+wh_gap,He knows,who,,,,,,waited for,her friend,at the bus stop.
36,yes,no,0,+wh_no_gap,He knows,who,,,,,the woman,waited for,her friend,at the bus stop.
36,no,yes,1,-wh_gap,He knows,that,the man believed,,,,,waited for,her friend,at the bus stop.
36,no,no,1,-wh_no_gap,He knows,that,the man believed,,,,the woman,waited for,her friend,at the bus stop.
36,yes,yes,1,+wh_gap,He knows,who,the man believed,,,,,waited for,her friend,at the bus stop.
36,yes,no,1,+wh_no_gap,He knows,who,the man believed,,,,the woman,waited for,her friend,at the bus stop.
36,no,yes,2,-wh_gap,He knows,that,the man believed,the he concluded,,,,waited for,her friend,at the bus stop.
36,no,no,2,-wh_no_gap,He knows,that,the man believed,the he concluded,,,the woman,waited for,her friend,at the bus stop.
36,yes,yes,2,+wh_gap,He knows,who,the man believed,the he concluded,,,,waited for,her friend,at the bus stop.
36,yes,no,2,+wh_no_gap,He knows,who,the man believed,the he concluded,,,the woman,waited for,her friend,at the bus stop.
36,no,yes,3,-wh_gap,He knows,that,the man believed,the he concluded,his neighbors had said,,,waited for,her friend,at the bus stop.
36,no,no,3,-wh_no_gap,He knows,that,the man believed,the he concluded,his neighbors had said,,the woman,waited for,her friend,at the bus stop.
36,yes,yes,3,+wh_gap,He knows,who,the man believed,the he concluded,his neighbors had said,,,waited for,her friend,at the bus stop.
36,yes,no,3,+wh_no_gap,He knows,who,the man believed,the he concluded,his neighbors had said,,the woman,waited for,her friend,at the bus stop.
36,no,yes,4,-wh_gap,He knows,that,the man believed,the he concluded,his neighbors had said,they saw,,waited for,her friend,at the bus stop.
36,no,no,4,-wh_no_gap,He knows,that,the man believed,the he concluded,his neighbors had said,they saw,the woman,waited for,her friend,at the bus stop.
36,yes,yes,4,+wh_gap,He knows,who,the man believed,the he concluded,his neighbors had said,they saw,,waited for,her friend,at the bus stop.
36,yes,no,4,+wh_no_gap,He knows,who,the man believed,the he concluded,his neighbors had said,they saw,the woman,waited for,her friend,at the bus stop.
37,no,yes,0,-wh_gap,She knows,that,,,,,,interrogated,the criminal,last night.
37,no,no,0,-wh_no_gap,She knows,that,,,,,the inspectors,interrogated,the criminal,last night.
37,yes,yes,0,+wh_gap,She knows,who,,,,,,interrogated,the criminal,last night.
37,yes,no,0,+wh_no_gap,She knows,who,,,,,the inspectors,interrogated,the criminal,last night.
37,no,yes,1,-wh_gap,She knows,that,the police said,,,,,interrogated,the criminal,last night.
37,no,no,1,-wh_no_gap,She knows,that,the police said,,,,the inspectors,interrogated,the criminal,last night.
37,yes,yes,1,+wh_gap,She knows,who,the police said,,,,,interrogated,the criminal,last night.
37,yes,no,1,+wh_no_gap,She knows,who,the police said,,,,the inspectors,interrogated,the criminal,last night.
37,no,yes,2,-wh_gap,She knows,that,the police said,the detective believed,,,,interrogated,the criminal,last night.
37,no,no,2,-wh_no_gap,She knows,that,the police said,the detective believed,,,the inspectors,interrogated,the criminal,last night.
37,yes,yes,2,+wh_gap,She knows,who,the police said,the detective believed,,,,interrogated,the criminal,last night.
37,yes,no,2,+wh_no_gap,She knows,who,the police said,the detective believed,,,the inspectors,interrogated,the criminal,last night.
37,no,yes,3,-wh_gap,She knows,that,the police said,the detective believed,he thought,,,interrogated,the criminal,last night.
37,no,no,3,-wh_no_gap,She knows,that,the police said,the detective believed,he thought,,the inspectors,interrogated,the criminal,last night.
37,yes,yes,3,+wh_gap,She knows,who,the police said,the detective believed,he thought,,,interrogated,the criminal,last night.
37,yes,no,3,+wh_no_gap,She knows,who,the police said,the detective believed,he thought,,the inspectors,interrogated,the criminal,last night.
37,no,yes,4,-wh_gap,She knows,that,the police said,the detective believed,he thought,he saw,,interrogated,the criminal,last night.
37,no,no,4,-wh_no_gap,She knows,that,the police said,the detective believed,he thought,he saw,the inspectors,interrogated,the criminal,last night.
37,yes,yes,4,+wh_gap,She knows,who,the police said,the detective believed,he thought,he saw,,interrogated,the criminal,last night.
37,yes,no,4,+wh_no_gap,She knows,who,the police said,the detective believed,he thought,he saw,the inspectors,interrogated,the criminal,last night.
38,no,yes,0,-wh_gap,They know,that,,,,,,thanked,the tailor,on the street.
38,no,no,0,-wh_no_gap,They know,that,,,,,the old man,thanked,the tailor,on the street.
38,yes,yes,0,+wh_gap,They know,who,,,,,,thanked,the tailor,on the street.
38,yes,no,0,+wh_no_gap,They know,who,,,,,the old man,thanked,the tailor,on the street.
38,no,yes,1,-wh_gap,They know,that,the nurse said,,,,,thanked,the tailor,on the street.
38,no,no,1,-wh_no_gap,They know,that,the nurse said,,,,the old man,thanked,the tailor,on the street.
38,yes,yes,1,+wh_gap,They know,who,the nurse said,,,,,thanked,the tailor,on the street.
38,yes,no,1,+wh_no_gap,They know,who,the nurse said,,,,the old man,thanked,the tailor,on the street.
38,no,yes,2,-wh_gap,They know,that,the nurse said,the assistant knew,,,,thanked,the tailor,on the street.
38,no,no,2,-wh_no_gap,They know,that,the nurse said,the assistant knew,,,the old man,thanked,the tailor,on the street.
38,yes,yes,2,+wh_gap,They know,who,the nurse said,the assistant knew,,,,thanked,the tailor,on the street.
38,yes,no,2,+wh_no_gap,They know,who,the nurse said,the assistant knew,,,the old man,thanked,the tailor,on the street.
38,no,yes,3,-wh_gap,They know,that,the nurse said,the assistant knew,she saw,,,thanked,the tailor,on the street.
38,no,no,3,-wh_no_gap,They know,that,the nurse said,the assistant knew,she saw,,the old man,thanked,the tailor,on the street.
38,yes,yes,3,+wh_gap,They know,who,the nurse said,the assistant knew,she saw,,,thanked,the tailor,on the street.
38,yes,no,3,+wh_no_gap,They know,who,the nurse said,the assistant knew,she saw,,the old man,thanked,the tailor,on the street.
38,no,yes,4,-wh_gap,They know,that,the nurse said,the assistant knew,she saw,he noticed,,thanked,the tailor,on the street.
38,no,no,4,-wh_no_gap,They know,that,the nurse said,the assistant knew,she saw,he noticed,the old man,thanked,the tailor,on the street.
38,yes,yes,4,+wh_gap,They know,who,the nurse said,the assistant knew,she saw,he noticed,,thanked,the tailor,on the street.
38,yes,no,4,+wh_no_gap,They know,who,the nurse said,the assistant knew,she saw,he noticed,the old man,thanked,the tailor,on the street.
39,no,yes,0,-wh_gap,He reported,that,,,,,,reassured,the patient,before surgery.
39,no,no,0,-wh_no_gap,He reported,that,,,,,the doctor,reassured,the patient,before surgery.
39,yes,yes,0,+wh_gap,He reported,who,,,,,,reassured,the patient,before surgery.
39,yes,no,0,+wh_no_gap,He reported,who,,,,,the doctor,reassured,the patient,before surgery.
39,no,yes,1,-wh_gap,He reported,that,the nurse believed,,,,,reassured,the patient,before surgery.
39,no,no,1,-wh_no_gap,He reported,that,the nurse believed,,,,the doctor,reassured,the patient,before surgery.
39,yes,yes,1,+wh_gap,He reported,who,the nurse believed,,,,,reassured,the patient,before surgery.
39,yes,no,1,+wh_no_gap,He reported,who,the nurse believed,,,,the doctor,reassured,the patient,before surgery.
39,no,yes,2,-wh_gap,He reported,that,the nurse believed,the woman thought,,,,reassured,the patient,before surgery.
39,no,no,2,-wh_no_gap,He reported,that,the nurse believed,the woman thought,,,the doctor,reassured,the patient,before surgery.
39,yes,yes,2,+wh_gap,He reported,who,the nurse believed,the woman thought,,,,reassured,the patient,before surgery.
39,yes,no,2,+wh_no_gap,He reported,who,the nurse believed,the woman thought,,,the doctor,reassured,the patient,before surgery.
39,no,yes,3,-wh_gap,He reported,that,the nurse believed,the woman thought,she recalled,,,reassured,the patient,before surgery.
39,no,no,3,-wh_no_gap,He reported,that,the nurse believed,the woman thought,she recalled,,the doctor,reassured,the patient,before surgery.
39,yes,yes,3,+wh_gap,He reported,who,the nurse believed,the woman thought,she recalled,,,reassured,the patient,before surgery.
39,yes,no,3,+wh_no_gap,He reported,who,the nurse believed,the woman thought,she recalled,,the doctor,reassured,the patient,before surgery.
39,no,yes,4,-wh_gap,He reported,that,the nurse believed,the woman thought,she recalled,she noticed,,reassured,the patient,before surgery.
39,no,no,4,-wh_no_gap,He reported,that,the nurse believed,the woman thought,she recalled,she noticed,the doctor,reassured,the patient,before surgery.
39,yes,yes,4,+wh_gap,He reported,who,the nurse believed,the woman thought,she recalled,she noticed,,reassured,the patient,before surgery.
39,yes,no,4,+wh_no_gap,He reported,who,the nurse believed,the woman thought,she recalled,she noticed,the doctor,reassured,the patient,before surgery.
4,no,yes,0,-wh_gap,We discovered,that,,,,,,told,a story,about the woman.
4,no,no,0,-wh_no_gap,We discovered,that,,,,,the funny actor,told,a story,about the woman.
4,yes,yes,0,+wh_gap,We discovered,who,,,,,,told,a story,about the woman.
4,yes,no,0,+wh_no_gap,We discovered,who,,,,,the funny actor,told,a story,about the woman.
4,no,yes,1,-wh_gap,We discovered,that,the delivery boy remarked,,,,,told,a story,about the woman.
4,no,no,1,-wh_no_gap,We discovered,that,the delivery boy remarked,,,,the funny actor,told,a story,about the woman.
4,yes,yes,1,+wh_gap,We discovered,who,the delivery boy remarked,,,,,told,a story,about the woman.
4,yes,no,1,+wh_no_gap,We discovered,who,the delivery boy remarked,,,,the funny actor,told,a story,about the woman.
4,no,yes,2,-wh_gap,We discovered,that,the delivery boy remarked,the worker said,,,,told,a story,about the woman.
4,no,no,2,-wh_no_gap,We discovered,that,the delivery boy remarked,the worker said,,,the funny actor,told,a story,about the woman.
4,yes,yes,2,+wh_gap,We discovered,who,the delivery boy remarked,the worker said,,,,told,a story,about the woman.
4,yes,no,2,+wh_no_gap,We discovered,who,the delivery boy remarked,the worker said,,,the funny actor,told,a story,about the woman.
4,no,yes,3,-wh_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,,,told,a story,about the woman.
4,no,no,3,-wh_no_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,,the funny actor,told,a story,about the woman.
4,yes,yes,3,+wh_gap,We discovered,who,the delivery boy remarked,the worker said,the gardener knew,,,told,a story,about the woman.
4,yes,no,3,+wh_no_gap,We discovered,who,the delivery boy remarked,the worker said,the gardener knew,,the funny actor,told,a story,about the woman.
4,no,yes,4,-wh_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,,told,a story,about the woman.
4,no,no,4,-wh_no_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,the funny actor,told,a story,about the woman.
4,yes,yes,4,+wh_gap,We discovered,who,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,,told,a story,about the woman.
4,yes,no,4,+wh_no_gap,We discovered,who,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,the funny actor,told,a story,about the woman.
40,no,yes,0,-wh_gap,They reported,that,,,,,,abandoned,the children,on the side of the road.
40,no,no,0,-wh_no_gap,They reported,that,,,,,the woman,abandoned,the children,on the side of the road.
40,yes,yes,0,+wh_gap,They reported,who,,,,,,abandoned,the children,on the side of the road.
40,yes,no,0,+wh_no_gap,They reported,who,,,,,the woman,abandoned,the children,on the side of the road.
40,no,yes,1,-wh_gap,They reported,that,the man claimed,,,,,abandoned,the children,on the side of the road.
40,no,no,1,-wh_no_gap,They reported,that,the man claimed,,,,the woman,abandoned,the children,on the side of the road.
40,yes,yes,1,+wh_gap,They reported,who,the man claimed,,,,,abandoned,the children,on the side of the road.
40,yes,no,1,+wh_no_gap,They reported,who,the man claimed,,,,the woman,abandoned,the children,on the side of the road.
40,no,yes,2,-wh_gap,They reported,that,the man claimed,his friend believed,,,,abandoned,the children,on the side of the road.
40,no,no,2,-wh_no_gap,They reported,that,the man claimed,his friend believed,,,the woman,abandoned,the children,on the side of the road.
40,yes,yes,2,+wh_gap,They reported,who,the man claimed,his friend believed,,,,abandoned,the children,on the side of the road.
40,yes,no,2,+wh_no_gap,They reported,who,the man claimed,his friend believed,,,the woman,abandoned,the children,on the side of the road.
40,no,yes,3,-wh_gap,They reported,that,the man claimed,his friend believed,he knew,,,abandoned,the children,on the side of the road.
40,no,no,3,-wh_no_gap,They reported,that,the man claimed,his friend believed,he knew,,the woman,abandoned,the children,on the side of the road.
40,yes,yes,3,+wh_gap,They reported,who,the man claimed,his friend believed,he knew,,,abandoned,the children,on the side of the road.
40,yes,no,3,+wh_no_gap,They reported,who,the man claimed,his friend believed,he knew,,the woman,abandoned,the children,on the side of the road.
40,no,yes,4,-wh_gap,They reported,that,the man claimed,his friend believed,he knew,the man saw,,abandoned,the children,on the side of the road.
40,no,no,4,-wh_no_gap,They reported,that,the man claimed,his friend believed,he knew,the man saw,the woman,abandoned,the children,on the side of the road.
40,yes,yes,4,+wh_gap,They reported,who,the man claimed,his friend believed,he knew,the man saw,,abandoned,the children,on the side of the road.
40,yes,no,4,+wh_no_gap,They reported,who,the man claimed,his friend believed,he knew,the man saw,the woman,abandoned,the children,on the side of the road.
41,no,yes,0,-wh_gap,They recalled,that,,,,,,promoted,the secretary,last week.
41,no,no,0,-wh_no_gap,They recalled,that,,,,,the executive,promoted,the secretary,last week.
41,yes,yes,0,+wh_gap,They recalled,who,,,,,,promoted,the secretary,last week.
41,yes,no,0,+wh_no_gap,They recalled,who,,,,,the executive,promoted,the secretary,last week.
41,no,yes,1,-wh_gap,They recalled,that,the journalist believed,,,,,promoted,the secretary,last week.
41,no,no,1,-wh_no_gap,They recalled,that,the journalist believed,,,,the executive,promoted,the secretary,last week.
41,yes,yes,1,+wh_gap,They recalled,who,the journalist believed,,,,,promoted,the secretary,last week.
41,yes,no,1,+wh_no_gap,They recalled,who,the journalist believed,,,,the executive,promoted,the secretary,last week.
41,no,yes,2,-wh_gap,They recalled,that,the journalist believed,the transcript stated,,,,promoted,the secretary,last week.
41,no,no,2,-wh_no_gap,They recalled,that,the journalist believed,the transcript stated,,,the executive,promoted,the secretary,last week.
41,yes,yes,2,+wh_gap,They recalled,who,the journalist believed,the transcript stated,,,,promoted,the secretary,last week.
41,yes,no,2,+wh_no_gap,They recalled,who,the journalist believed,the transcript stated,,,the executive,promoted,the secretary,last week.
41,no,yes,3,-wh_gap,They recalled,that,the journalist believed,the transcript stated,he knew,,,promoted,the secretary,last week.
41,no,no,3,-wh_no_gap,They recalled,that,the journalist believed,the transcript stated,he knew,,the executive,promoted,the secretary,last week.
41,yes,yes,3,+wh_gap,They recalled,who,the journalist believed,the transcript stated,he knew,,,promoted,the secretary,last week.
41,yes,no,3,+wh_no_gap,They recalled,who,the journalist believed,the transcript stated,he knew,,the executive,promoted,the secretary,last week.
41,no,yes,4,-wh_gap,They recalled,that,the journalist believed,the transcript stated,he knew,the man noticed,,promoted,the secretary,last week.
41,no,no,4,-wh_no_gap,They recalled,that,the journalist believed,the transcript stated,he knew,the man noticed,the executive,promoted,the secretary,last week.
41,yes,yes,4,+wh_gap,They recalled,who,the journalist believed,the transcript stated,he knew,the man noticed,,promoted,the secretary,last week.
41,yes,no,4,+wh_no_gap,They recalled,who,the journalist believed,the transcript stated,he knew,the man noticed,the executive,promoted,the secretary,last week.
42,no,yes,0,-wh_gap,We recalled,that,,,,,,divorced,his wife,last week.
42,no,no,0,-wh_no_gap,We recalled,that,,,,,the millionaire,divorced,his wife,last week.
42,yes,yes,0,+wh_gap,We recalled,who,,,,,,divorced,his wife,last week.
42,yes,no,0,+wh_no_gap,We recalled,who,,,,,the millionaire,divorced,his wife,last week.
42,no,yes,1,-wh_gap,We recalled,that,the woman said,,,,,divorced,his wife,last week.
42,no,no,1,-wh_no_gap,We recalled,that,the woman said,,,,the millionaire,divorced,his wife,last week.
42,yes,yes,1,+wh_gap,We recalled,who,the woman said,,,,,divorced,his wife,last week.
42,yes,no,1,+wh_no_gap,We recalled,who,the woman said,,,,the millionaire,divorced,his wife,last week.
42,no,yes,2,-wh_gap,We recalled,that,the woman said,she thought,,,,divorced,his wife,last week.
42,no,no,2,-wh_no_gap,We recalled,that,the woman said,she thought,,,the millionaire,divorced,his wife,last week.
42,yes,yes,2,+wh_gap,We recalled,who,the woman said,she thought,,,,divorced,his wife,last week.
42,yes,no,2,+wh_no_gap,We recalled,who,the woman said,she thought,,,the millionaire,divorced,his wife,last week.
42,no,yes,3,-wh_gap,We recalled,that,the woman said,she thought,she knew,,,divorced,his wife,last week.
42,no,no,3,-wh_no_gap,We recalled,that,the woman said,she thought,she knew,,the millionaire,divorced,his wife,last week.
42,yes,yes,3,+wh_gap,We recalled,who,the woman said,she thought,she knew,,,divorced,his wife,last week.
42,yes,no,3,+wh_no_gap,We recalled,who,the woman said,she thought,she knew,,the millionaire,divorced,his wife,last week.
42,no,yes,4,-wh_gap,We recalled,that,the woman said,she thought,she knew,he saw,,divorced,his wife,last week.
42,no,no,4,-wh_no_gap,We recalled,that,the woman said,she thought,she knew,he saw,the millionaire,divorced,his wife,last week.
42,yes,yes,4,+wh_gap,We recalled,who,the woman said,she thought,she knew,he saw,,divorced,his wife,last week.
42,yes,no,4,+wh_no_gap,We recalled,who,the woman said,she thought,she knew,he saw,the millionaire,divorced,his wife,last week.
43,no,yes,0,-wh_gap,He recalled,that,,,,,,frightened,the protesters,over the weekend.
43,no,no,0,-wh_no_gap,He recalled,that,,,,,the police,frightened,the protesters,over the weekend.
43,yes,yes,0,+wh_gap,He recalled,who,,,,,,frightened,the protesters,over the weekend.
43,yes,no,0,+wh_no_gap,He recalled,who,,,,,the police,frightened,the protesters,over the weekend.
43,no,yes,1,-wh_gap,He recalled,that,the inspector believed,,,,,frightened,the protesters,over the weekend.
43,no,no,1,-wh_no_gap,He recalled,that,the inspector believed,,,,the police,frightened,the protesters,over the weekend.
43,yes,yes,1,+wh_gap,He recalled,who,the inspector believed,,,,,frightened,the protesters,over the weekend.
43,yes,no,1,+wh_no_gap,He recalled,who,the inspector believed,,,,the police,frightened,the protesters,over the weekend.
43,no,yes,2,-wh_gap,He recalled,that,the inspector believed,the detective concluded,,,,frightened,the protesters,over the weekend.
43,no,no,2,-wh_no_gap,He recalled,that,the inspector believed,the detective concluded,,,the police,frightened,the protesters,over the weekend.
43,yes,yes,2,+wh_gap,He recalled,who,the inspector believed,the detective concluded,,,,frightened,the protesters,over the weekend.
43,yes,no,2,+wh_no_gap,He recalled,who,the inspector believed,the detective concluded,,,the police,frightened,the protesters,over the weekend.
43,no,yes,3,-wh_gap,He recalled,that,the inspector believed,the detective concluded,he knew,,,frightened,the protesters,over the weekend.
43,no,no,3,-wh_no_gap,He recalled,that,the inspector believed,the detective concluded,he knew,,the police,frightened,the protesters,over the weekend.
43,yes,yes,3,+wh_gap,He recalled,who,the inspector believed,the detective concluded,he knew,,,frightened,the protesters,over the weekend.
43,yes,no,3,+wh_no_gap,He recalled,who,the inspector believed,the detective concluded,he knew,,the police,frightened,the protesters,over the weekend.
43,no,yes,4,-wh_gap,He recalled,that,the inspector believed,the detective concluded,he knew,the witness saw,,frightened,the protesters,over the weekend.
43,no,no,4,-wh_no_gap,He recalled,that,the inspector believed,the detective concluded,he knew,the witness saw,the police,frightened,the protesters,over the weekend.
43,yes,yes,4,+wh_gap,He recalled,who,the inspector believed,the detective concluded,he knew,the witness saw,,frightened,the protesters,over the weekend.
43,yes,no,4,+wh_no_gap,He recalled,who,the inspector believed,the detective concluded,he knew,the witness saw,the police,frightened,the protesters,over the weekend.
44,no,yes,0,-wh_gap,I know,that,,,,,,assassinated,the politician,yesterday night.
44,no,no,0,-wh_no_gap,I know,that,,,,,the spy,assassinated,the politician,yesterday night.
44,yes,yes,0,+wh_gap,I know,who,,,,,,assassinated,the politician,yesterday night.
44,yes,no,0,+wh_no_gap,I know,who,,,,,the spy,assassinated,the politician,yesterday night.
44,no,yes,1,-wh_gap,I know,that,the agent thought,,,,,assassinated,the politician,yesterday night.
44,no,no,1,-wh_no_gap,I know,that,the agent thought,,,,the spy,assassinated,the politician,yesterday night.
44,yes,yes,1,+wh_gap,I know,who,the agent thought,,,,,assassinated,the politician,yesterday night.
44,yes,no,1,+wh_no_gap,I know,who,the agent thought,,,,the spy,assassinated,the politician,yesterday night.
44,no,yes,2,-wh_gap,I know,that,the agent thought,the witness said,,,,assassinated,the politician,yesterday night.
44,no,no,2,-wh_no_gap,I know,that,the agent thought,the witness said,,,the spy,assassinated,the politician,yesterday night.
44,yes,yes,2,+wh_gap,I know,who,the agent thought,the witness said,,,,assassinated,the politician,yesterday night.
44,yes,no,2,+wh_no_gap,I know,who,the agent thought,the witness said,,,the spy,assassinated,the politician,yesterday night.
44,no,yes,3,-wh_gap,I know,that,the agent thought,the witness said,he knew,,,assassinated,the politician,yesterday night.
44,no,no,3,-wh_no_gap,I know,that,the agent thought,the witness said,he knew,,the spy,assassinated,the politician,yesterday night.
44,yes,yes,3,+wh_gap,I know,who,the agent thought,the witness said,he knew,,,assassinated,the politician,yesterday night.
44,yes,no,3,+wh_no_gap,I know,who,the agent thought,the witness said,he knew,,the spy,assassinated,the politician,yesterday night.
44,no,yes,4,-wh_gap,I know,that,the agent thought,the witness said,he knew,the man noticed,,assassinated,the politician,yesterday night.
