sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation
32,no,no,3,-wh_no_gap,I know,that,the mayor said,the clerk believed,he witnessed,,the librarian,greeted,the man,early in the morning.
32,yes,yes,3,+wh_gap,I know,who,the mayor said,the clerk believed,he witnessed,,the librarian,greeted,,early in the morning.
32,yes,no,3,+wh_no_gap,I know,who,the mayor said,the clerk believed,he witnessed,,the librarian,greeted,the man,early in the morning.
32,no,yes,4,-wh_gap,I know,that,the mayor said,the clerk believed,he witnessed,he noticed,the librarian,greeted,,early in the morning.
32,no,no,4,-wh_no_gap,I know,that,the mayor said,the clerk believed,he witnessed,he noticed,the librarian,greeted,the man,early in the morning.
32,yes,yes,4,+wh_gap,I know,who,the mayor said,the clerk believed,he witnessed,he noticed,the librarian,greeted,,early in the morning.
32,yes,no,4,+wh_no_gap,I know,who,the mayor said,the clerk believed,he witnessed,he noticed,the librarian,greeted,the man,early in the morning.
33,no,yes,0,-wh_gap,You know,that,,,,,the millionaire,supported,,last year.
33,no,no,0,-wh_no_gap,You know,that,,,,,the millionaire,supported,the candidate,last year.
33,yes,yes,0,+wh_gap,You know,who,,,,,the millionaire,supported,,last year.
33,yes,no,0,+wh_no_gap,You know,who,,,,,the millionaire,supported,the candidate,last year.
33,no,yes,1,-wh_gap,You know,that,the lobbyist believed,,,,the millionaire,supported,,last year.
33,no,no,1,-wh_no_gap,You know,that,the lobbyist believed,,,,the millionaire,supported,the candidate,last year.
33,yes,yes,1,+wh_gap,You know,who,the lobbyist believed,,,,the millionaire,supported,,last year.
33,yes,no,1,+wh_no_gap,You know,who,the lobbyist believed,,,,the millionaire,supported,the candidate,last year.
33,no,yes,2,-wh_gap,You know,that,the lobbyist believed,the secretary said,,,the millionaire,supported,,last year.
33,no,no,2,-wh_no_gap,You know,that,the lobbyist believed,the secretary said,,,the millionaire,supported,the candidate,last year.
33,yes,yes,2,+wh_gap,You know,who,the lobbyist believed,the secretary said,,,the millionaire,supported,,last year.
33,yes,no,2,+wh_no_gap,You know,who,the lobbyist believed,the secretary said,,,the millionaire,supported,the candidate,last year.
33,no,yes,3,-wh_gap,You know,that,the lobbyist believed,the secretary said,she saw,,the millionaire,supported,,last year.
33,no,no,3,-wh_no_gap,You know,that,the lobbyist believed,the secretary said,she saw,,the millionaire,supported,the candidate,last year.
33,yes,yes,3,+wh_gap,You know,who,the lobbyist believed,the secretary said,she saw,,the millionaire,supported,,last year.
33,yes,no,3,+wh_no_gap,You know,who,the lobbyist believed,the secretary said,she saw,,the millionaire,supported,the candidate,last year.
33,no,yes,4,-wh_gap,You know,that,the lobbyist believed,the secretary said,she saw,he noticed,the millionaire,supported,,last year.
33,no,no,4,-wh_no_gap,You know,that,the lobbyist believed,the secretary said,she saw,he noticed,the millionaire,supported,the candidate,last year.
33,yes,yes,4,+wh_gap,You know,who,the lobbyist believed,the secretary said,she saw,he noticed,the millionaire,supported,,last year.
33,yes,no,4,+wh_no_gap,You know,who,the lobbyist believed,the secretary said,she saw,he noticed,the millionaire,supported,the candidate,last year.
34,no,yes,0,-wh_gap,I know,that,,,,,the president,congratulated,,over lunch.
34,no,no,0,-wh_no_gap,I know,that,,,,,the president,congratulated,the athletes,over lunch.
34,yes,yes,0,+wh_gap,I know,who,,,,,the president,congratulated,,over lunch.
34,yes,no,0,+wh_no_gap,I know,who,,,,,the president,congratulated,the athletes,over lunch.
34,no,yes,1,-wh_gap,I know,that,the coach said,,,,the president,congratulated,,over lunch.
34,no,no,1,-wh_no_gap,I know,that,the coach said,,,,the president,congratulated,the athletes,over lunch.
34,yes,yes,1,+wh_gap,I know,who,the coach said,,,,the president,congratulated,,over lunch.
34,yes,no,1,+wh_no_gap,I know,who,the coach said,,,,the president,congratulated,the athletes,over lunch.
34,no,yes,2,-wh_gap,I know,that,the coach said,the assistant believed,,,the president,congratulated,,over lunch.
34,no,no,2,-wh_no_gap,I know,that,the coach said,the assistant believed,,,the president,congratulated,the athletes,over lunch.
34,yes,yes,2,+wh_gap,I know,who,the coach said,the assistant believed,,,the president,congratulated,,over lunch.
34,yes,no,2,+wh_no_gap,I know,who,the coach said,the assistant believed,,,the president,congratulated,the athletes,over lunch.
34,no,yes,3,-wh_gap,I know,that,the coach said,the assistant believed,he remembered,,the president,congratulated,,over lunch.
34,no,no,3,-wh_no_gap,I know,that,the coach said,the assistant believed,he remembered,,the president,congratulated,the athletes,over lunch.
34,yes,yes,3,+wh_gap,I know,who,the coach said,the assistant believed,he remembered,,the president,congratulated,,over lunch.
34,yes,no,3,+wh_no_gap,I know,who,the coach said,the assistant believed,he remembered,,the president,congratulated,the athletes,over lunch.
34,no,yes,4,-wh_gap,I know,that,the coach said,the assistant believed,he remembered,he noticed,the president,congratulated,,over lunch.
34,no,no,4,-wh_no_gap,I know,that,the coach said,the assistant believed,he remembered,he noticed,the president,congratulated,the athletes,over lunch.
34,yes,yes,4,+wh_gap,I know,who,the coach said,the assistant believed,he remembered,he noticed,the president,congratulated,,over lunch.
34,yes,no,4,+wh_no_gap,I know,who,the coach said,the assistant believed,he remembered,he noticed,the president,congratulated,the athletes,over lunch.
35,no,yes,0,-wh_gap,You know,that,,,,,the man,introduced,,to his family.
35,no,no,0,-wh_no_gap,You know,that,,,,,the man,introduced,his friends,to his family.
35,yes,yes,0,+wh_gap,You know,who,,,,,the man,introduced,,to his family.
35,yes,no,0,+wh_no_gap,You know,who,,,,,the man,introduced,his friends,to his family.
35,no,yes,1,-wh_gap,You know,that,the woman said,,,,the man,introduced,,to his family.
35,no,no,1,-wh_no_gap,You know,that,the woman said,,,,the man,introduced,his friends,to his family.
35,yes,yes,1,+wh_gap,You know,who,the woman said,,,,the man,introduced,,to his family.
35,yes,no,1,+wh_no_gap,You know,who,the woman said,,,,the man,introduced,his friends,to his family.
35,no,yes,2,-wh_gap,You know,that,the woman said,the neighbor thought,,,the man,introduced,,to his family.
35,no,no,2,-wh_no_gap,You know,that,the woman said,the neighbor thought,,,the man,introduced,his friends,to his family.
35,yes,yes,2,+wh_gap,You know,who,the woman said,the neighbor thought,,,the man,introduced,,to his family.
35,yes,no,2,+wh_no_gap,You know,who,the woman said,the neighbor thought,,,the man,introduced,his friends,to his family.
35,no,yes,3,-wh_gap,You know,that,the woman said,the neighbor thought,he recalled,,the man,introduced,,to his family.
35,no,no,3,-wh_no_gap,You know,that,the woman said,the neighbor thought,he recalled,,the man,introduced,his friends,to his family.
35,yes,yes,3,+wh_gap,You know,who,the woman said,the neighbor thought,he recalled,,the man,introduced,,to his family.
35,yes,no,3,+wh_no_gap,You know,who,the woman said,the neighbor thought,he recalled,,the man,introduced,his friends,to his family.
35,no,yes,4,-wh_gap,You know,that,the woman said,the neighbor thought,he recalled,he knew,the man,introduced,,to his family.
35,no,no,4,-wh_no_gap,You know,that,the woman said,the neighbor thought,he recalled,he knew,the man,introduced,his friends,to his family.
35,yes,yes,4,+wh_gap,You know,who,the woman said,the neighbor thought,he recalled,he knew,the man,introduced,,to his family.
35,yes,no,4,+wh_no_gap,You know,who,the woman said,the neighbor thought,he recalled,he knew,the man,introduced,his friends,to his family.
36,no,yes,0,-wh_gap,He knows,that,,,,,the woman,waited for,,at the bus stop.
36,no,no,0,-wh_no_gap,He knows,that,,,,,the woman,waited for,her friend,at the bus stop.
36,yes,yes,0,+wh_gap,He knows,who,,,,,the woman,waited for,,at the bus stop.
36,yes,no,0,+wh_no_gap,He knows,who,,,,,the woman,waited for,her friend,at the bus stop.
36,no,yes,1,-wh_gap,He knows,that,the man believed,,,,the woman,waited for,,at the bus stop.
36,no,no,1,-wh_no_gap,He knows,that,the man believed,,,,the woman,waited for,her friend,at the bus stop.
36,yes,yes,1,+wh_gap,He knows,who,the man believed,,,,the woman,waited for,,at the bus stop.
36,yes,no,1,+wh_no_gap,He knows,who,the man believed,,,,the woman,waited for,her friend,at the bus stop.
36,no,yes,2,-wh_gap,He knows,that,the man believed,the he concluded,,,the woman,waited for,,at the bus stop.
36,no,no,2,-wh_no_gap,He knows,that,the man believed,the he concluded,,,the woman,waited for,her friend,at the bus stop.
36,yes,yes,2,+wh_gap,He knows,who,the man believed,the he concluded,,,the woman,waited for,,at the bus stop.
36,yes,no,2,+wh_no_gap,He knows,who,the man believed,the he concluded,,,the woman,waited for,her friend,at the bus stop.
36,no,yes,3,-wh_gap,He knows,that,the man believed,the he concluded,his neighbors had said,,the woman,waited for,,at the bus stop.
36,no,no,3,-wh_no_gap,He knows,that,the man believed,the he concluded,his neighbors had said,,the woman,waited for,her friend,at the bus stop.
36,yes,yes,3,+wh_gap,He knows,who,the man believed,the he concluded,his neighbors had said,,the woman,waited for,,at the bus stop.
36,yes,no,3,+wh_no_gap,He knows,who,the man believed,the he concluded,his neighbors had said,,the woman,waited for,her friend,at the bus stop.
36,no,yes,4,-wh_gap,He knows,that,the man believed,the he concluded,his neighbors had said,they saw,the woman,waited for,,at the bus stop.
36,no,no,4,-wh_no_gap,He knows,that,the man believed,the he concluded,his neighbors had said,they saw,the woman,waited for,her friend,at the bus stop.
36,yes,yes,4,+wh_gap,He knows,who,the man believed,the he concluded,his neighbors had said,they saw,the woman,waited for,,at the bus stop.
36,yes,no,4,+wh_no_gap,He knows,who,the man believed,the he concluded,his neighbors had said,they saw,the woman,waited for,her friend,at the bus stop.
37,no,yes,0,-wh_gap,She knows,that,,,,,the inspectors,interrogated,,last night.
37,no,no,0,-wh_no_gap,She knows,that,,,,,the inspectors,interrogated,the criminal,last night.
37,yes,yes,0,+wh_gap,She knows,who,,,,,the inspectors,interrogated,,last night.
37,yes,no,0,+wh_no_gap,She knows,who,,,,,the inspectors,interrogated,the criminal,last night.
37,no,yes,1,-wh_gap,She knows,that,the police said,,,,the inspectors,interrogated,,last night.
37,no,no,1,-wh_no_gap,She knows,that,the police said,,,,the inspectors,interrogated,the criminal,last night.
37,yes,yes,1,+wh_gap,She knows,who,the police said,,,,the inspectors,interrogated,,last night.
37,yes,no,1,+wh_no_gap,She knows,who,the police said,,,,the inspectors,interrogated,the criminal,last night.
37,no,yes,2,-wh_gap,She knows,that,the police said,the detective believed,,,the inspectors,interrogated,,last night.
37,no,no,2,-wh_no_gap,She knows,that,the police said,the detective believed,,,the inspectors,interrogated,the criminal,last night.
37,yes,yes,2,+wh_gap,She knows,who,the police said,the detective believed,,,the inspectors,interrogated,,last night.
37,yes,no,2,+wh_no_gap,She knows,who,the police said,the detective believed,,,the inspectors,interrogated,the criminal,last night.
37,no,yes,3,-wh_gap,She knows,that,the police said,the detective believed,he thought,,the inspectors,interrogated,,last night.
37,no,no,3,-wh_no_gap,She knows,that,the police said,the detective believed,he thought,,the inspectors,interrogated,the criminal,last night.
37,yes,yes,3,+wh_gap,She knows,who,the police said,the detective believed,he thought,,the inspectors,interrogated,,last night.
37,yes,no,3,+wh_no_gap,She knows,who,the police said,the detective believed,he thought,,the inspectors,interrogated,the criminal,last night.
37,no,yes,4,-wh_gap,She knows,that,the police said,the detective believed,he thought,he saw,the inspectors,interrogated,,last night.
37,no,no,4,-wh_no_gap,She knows,that,the police said,the detective believed,he thought,he saw,the inspectors,interrogated,the criminal,last night.
37,yes,yes,4,+wh_gap,She knows,who,the police said,the detective believed,he thought,he saw,the inspectors,interrogated,,last night.
37,yes,no,4,+wh_no_gap,She knows,who,the police said,the detective believed,he thought,he saw,the inspectors,interrogated,the criminal,last night.
38,no,yes,0,-wh_gap,They know,that,,,,,the old man,thanked,,on the street.
38,no,no,0,-wh_no_gap,They know,that,,,,,the old man,thanked,the tailor,on the street.
38,yes,yes,0,+wh_gap,They know,who,,,,,the old man,thanked,,on the street.
38,yes,no,0,+wh_no_gap,They know,who,,,,,the old man,thanked,the tailor,on the street.
38,no,yes,1,-wh_gap,They know,that,the nurse said,,,,the old man,thanked,,on the street.
38,no,no,1,-wh_no_gap,They know,that,the nurse said,,,,the old man,thanked,the tailor,on the street.
38,yes,yes,1,+wh_gap,They know,who,the nurse said,,,,the old man,thanked,,on the street.
38,yes,no,1,+wh_no_gap,They know,who,the nurse said,,,,the old man,thanked,the tailor,on the street.
38,no,yes,2,-wh_gap,They know,that,the nurse said,the assistant knew,,,the old man,thanked,,on the street.
38,no,no,2,-wh_no_gap,They know,that,the nurse said,the assistant knew,,,the old man,thanked,the tailor,on the street.
38,yes,yes,2,+wh_gap,They know,who,the nurse said,the assistant knew,,,the old man,thanked,,on the street.
38,yes,no,2,+wh_no_gap,They know,who,the nurse said,the assistant knew,,,the old man,thanked,the tailor,on the street.
38,no,yes,3,-wh_gap,They know,that,the nurse said,the assistant knew,she saw,,the old man,thanked,,on the street.
38,no,no,3,-wh_no_gap,They know,that,the nurse said,the assistant knew,she saw,,the old man,thanked,the tailor,on the street.
38,yes,yes,3,+wh_gap,They know,who,the nurse said,the assistant knew,she saw,,the old man,thanked,,on the street.
38,yes,no,3,+wh_no_gap,They know,who,the nurse said,the assistant knew,she saw,,the old man,thanked,the tailor,on the street.
38,no,yes,4,-wh_gap,They know,that,the nurse said,the assistant knew,she saw,he noticed,the old man,thanked,,on the street.
38,no,no,4,-wh_no_gap,They know,that,the nurse said,the assistant knew,she saw,he noticed,the old man,thanked,the tailor,on the street.
38,yes,yes,4,+wh_gap,They know,who,the nurse said,the assistant knew,she saw,he noticed,the old man,thanked,,on the street.
38,yes,no,4,+wh_no_gap,They know,who,the nurse said,the assistant knew,she saw,he noticed,the old man,thanked,the tailor,on the street.
39,no,yes,0,-wh_gap,He reported,that,,,,,the doctor,reassured,,before surgery.
39,no,no,0,-wh_no_gap,He reported,that,,,,,the doctor,reassured,the patient,before surgery.
39,yes,yes,0,+wh_gap,He reported,who,,,,,the doctor,reassured,,before surgery.
39,yes,no,0,+wh_no_gap,He reported,who,,,,,the doctor,reassured,the patient,before surgery.
39,no,yes,1,-wh_gap,He reported,that,the nurse believed,,,,the doctor,reassured,,before surgery.
39,no,no,1,-wh_no_gap,He reported,that,the nurse believed,,,,the doctor,reassured,the patient,before surgery.
39,yes,yes,1,+wh_gap,He reported,who,the nurse believed,,,,the doctor,reassured,,before surgery.
39,yes,no,1,+wh_no_gap,He reported,who,the nurse believed,,,,the doctor,reassured,the patient,before surgery.
39,no,yes,2,-wh_gap,He reported,that,the nurse believed,the woman thought,,,the doctor,reassured,,before surgery.
39,no,no,2,-wh_no_gap,He reported,that,the nurse believed,the woman thought,,,the doctor,reassured,the patient,before surgery.
39,yes,yes,2,+wh_gap,He reported,who,the nurse believed,the woman thought,,,the doctor,reassured,,before surgery.
39,yes,no,2,+wh_no_gap,He reported,who,the nurse believed,the woman thought,,,the doctor,reassured,the patient,before surgery.
39,no,yes,3,-wh_gap,He reported,that,the nurse believed,the woman thought,she recalled,,the doctor,reassured,,before surgery.
39,no,no,3,-wh_no_gap,He reported,that,the nurse believed,the woman thought,she recalled,,the doctor,reassured,the patient,before surgery.
39,yes,yes,3,+wh_gap,He reported,who,the nurse believed,the woman thought,she recalled,,the doctor,reassured,,before surgery.
39,yes,no,3,+wh_no_gap,He reported,who,the nurse believed,the woman thought,she recalled,,the doctor,reassured,the patient,before surgery.
39,no,yes,4,-wh_gap,He reported,that,the nurse believed,the woman thought,she recalled,she noticed,the doctor,reassured,,before surgery.
39,no,no,4,-wh_no_gap,He reported,that,the nurse believed,the woman thought,she recalled,she noticed,the doctor,reassured,the patient,before surgery.
39,yes,yes,4,+wh_gap,He reported,who,the nurse believed,the woman thought,she recalled,she noticed,the doctor,reassured,,before surgery.
39,yes,no,4,+wh_no_gap,He reported,who,the nurse believed,the woman thought,she recalled,she noticed,the doctor,reassured,the patient,before surgery.
4,no,yes,0,-wh_gap,We discovered,that,,,,,the funny actor,told,,about the woman.
4,no,no,0,-wh_no_gap,We discovered,that,,,,,the funny actor,told,a story,about the woman.
4,yes,yes,0,+wh_gap,We discovered,what,,,,,the funny actor,told,,about the woman.
4,yes,no,0,+wh_no_gap,We discovered,what,,,,,the funny actor,told,a story,about the woman.
4,no,yes,1,-wh_gap,We discovered,that,the delivery boy remarked,,,,the funny actor,told,,about the woman.
4,no,no,1,-wh_no_gap,We discovered,that,the delivery boy remarked,,,,the funny actor,told,a story,about the woman.
4,yes,yes,1,+wh_gap,We discovered,what,the delivery boy remarked,,,,the funny actor,told,,about the woman.
4,yes,no,1,+wh_no_gap,We discovered,what,the delivery boy remarked,,,,the funny actor,told,a story,about the woman.
4,no,yes,2,-wh_gap,We discovered,that,the delivery boy remarked,the worker said,,,the funny actor,told,,about the woman.
4,no,no,2,-wh_no_gap,We discovered,that,the delivery boy remarked,the worker said,,,the funny actor,told,a story,about the woman.
4,yes,yes,2,+wh_gap,We discovered,what,the delivery boy remarked,the worker said,,,the funny actor,told,,about the woman.
4,yes,no,2,+wh_no_gap,We discovered,what,the delivery boy remarked,the worker said,,,the funny actor,told,a story,about the woman.
4,no,yes,3,-wh_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,,the funny actor,told,,about the woman.
4,no,no,3,-wh_no_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,,the funny actor,told,a story,about the woman.
4,yes,yes,3,+wh_gap,We discovered,what,the delivery boy remarked,the worker said,the gardener knew,,the funny actor,told,,about the woman.
4,yes,no,3,+wh_no_gap,We discovered,what,the delivery boy remarked,the worker said,the gardener knew,,the funny actor,told,a story,about the woman.
4,no,yes,4,-wh_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,the funny actor,told,,about the woman.
4,no,no,4,-wh_no_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,the funny actor,told,a story,about the woman.
4,yes,yes,4,+wh_gap,We discovered,what,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,the funny actor,told,,about the woman.
4,yes,no,4,+wh_no_gap,We discovered,what,the delivery boy remarked,the worker said,the gardener knew,the maid remembers,the funny actor,told,a story,about the woman.
40,no,yes,0,-wh_gap,They reported,that,,,,,the woman,abandoned,,on the side of the road.
40,no,no,0,-wh_no_gap,They reported,that,,,,,the woman,abandoned,the children,on the side of the road.
40,yes,yes,0,+wh_gap,They reported,who,,,,,the woman,abandoned,,on the side of the road.
40,yes,no,0,+wh_no_gap,They reported,who,,,,,the woman,abandoned,the children,on the side of the road.
40,no,yes,1,-wh_gap,They reported,that,the man claimed,,,,the woman,abandoned,,on the side of the road.
40,no,no,1,-wh_no_gap,They reported,that,the man claimed,,,,the woman,abandoned,the children,on the side of the road.
40,yes,yes,1,+wh_gap,They reported,who,the man claimed,,,,the woman,abandoned,,on the side of the road.
40,yes,no,1,+wh_no_gap,They reported,who,the man claimed,,,,the woman,abandoned,the children,on the side of the road.
40,no,yes,2,-wh_gap,They reported,that,the man claimed,his friend believed,,,the woman,abandoned,,on the side of the road.
40,no,no,2,-wh_no_gap,They reported,that,the man claimed,his friend believed,,,the woman,abandoned,the children,on the side of the road.
40,yes,yes,2,+wh_gap,They reported,who,the man claimed,his friend believed,,,the woman,abandoned,,on the side of the road.
40,yes,no,2,+wh_no_gap,They reported,who,the man claimed,his friend believed,,,the woman,abandoned,the children,on the side of the road.
40,no,yes,3,-wh_gap,They reported,that,the man claimed,his friend believed,he knew,,the woman,abandoned,,on the side of the road.
40,no,no,3,-wh_no_gap,They reported,that,the man claimed,his friend believed,he knew,,the woman,abandoned,the children,on the side of the road.
40,yes,yes,3,+wh_gap,They reported,who,the man claimed,his friend believed,he knew,,the woman,abandoned,,on the side of the road.
40,yes,no,3,+wh_no_gap,They reported,who,the man claimed,his friend believed,he knew,,the woman,abandoned,the children,on the side of the road.
40,no,yes,4,-wh_gap,They reported,that,the man claimed,his friend believed,he knew,the man saw,the woman,abandoned,,on the side of the road.
40,no,no,4,-wh_no_gap,They reported,that,the man claimed,his friend believed,he knew,the man saw,the woman,abandoned,the children,on the side of the road.
40,yes,yes,4,+wh_gap,They reported,who,the man claimed,his friend believed,he knew,the man saw,the woman,abandoned,,on the side of the road.
40,yes,no,4,+wh_no_gap,They reported,who,the man claimed,his friend believed,he knew,the man saw,the woman,abandoned,the children,on the side of the road.
41,no,yes,0,-wh_gap,They recalled,that,,,,,the executive,promoted,,last week.
41,no,no,0,-wh_no_gap,They recalled,that,,,,,the executive,promoted,the secretary,last week.
41,yes,yes,0,+wh_gap,They recalled,who,,,,,the executive,promoted,,last week.
41,yes,no,0,+wh_no_gap,They recalled,who,,,,,the executive,promoted,the secretary,last week.
41,no,yes,1,-wh_gap,They recalled,that,the journalist believed,,,,the executive,promoted,,last week.
41,no,no,1,-wh_no_gap,They recalled,that,the journalist believed,,,,the executive,promoted,the secretary,last week.
41,yes,yes,1,+wh_gap,They recalled,who,the journalist believed,,,,the executive,promoted,,last week.
41,yes,no,1,+wh_no_gap,They recalled,who,the journalist believed,,,,the executive,promoted,the secretary,last week.
41,no,yes,2,-wh_gap,They recalled,that,the journalist believed,the transcript stated,,,the executive,promoted,,last week.
41,no,no,2,-wh_no_gap,They recalled,that,the journalist believed,the transcript stated,,,the executive,promoted,the secretary,last week.
41,yes,yes,2,+wh_gap,They recalled,who,the journalist believed,the transcript stated,,,the executive,promoted,,last week.
41,yes,no,2,+wh_no_gap,They recalled,who,the journalist believed,the transcript stated,,,the executive,promoted,the secretary,last week.
41,no,yes,3,-wh_gap,They recalled,that,the journalist believed,the transcript stated,he knew,,the executive,promoted,,last week.
41,no,no,3,-wh_no_gap,They recalled,that,the journalist believed,the transcript stated,he knew,,the executive,promoted,the secretary,last week.
41,yes,yes,3,+wh_gap,They recalled,who,the journalist believed,the transcript stated,he knew,,the executive,promoted,,last week.
41,yes,no,3,+wh_no_gap,They recalled,who,the journalist believed,the transcript stated,he knew,,the executive,promoted,the secretary,last week.
41,no,yes,4,-wh_gap,They recalled,that,the journalist believed,the transcript stated,he knew,the man noticed,the executive,promoted,,last week.
41,no,no,4,-wh_no_gap,They recalled,that,the journalist believed,the transcript stated,he knew,the man noticed,the executive,promoted,the secretary,last week.
41,yes,yes,4,+wh_gap,They recalled,who,the journalist believed,the transcript stated,he knew,the man noticed,the executive,promoted,,last week.
41,yes,no,4,+wh_no_gap,They recalled,who,the journalist believed,the transcript stated,he knew,the man noticed,the executive,promoted,the secretary,last week.
42,no,yes,0,-wh_gap,We recalled,that,,,,,the millionaire,divorced,,last week.
42,no,no,0,-wh_no_gap,We recalled,that,,,,,the millionaire,divorced,his wife,last week.
42,yes,yes,0,+wh_gap,We recalled,who,,,,,the millionaire,divorced,,last week.
42,yes,no,0,+wh_no_gap,We recalled,who,,,,,the millionaire,divorced,his wife,last week.
42,no,yes,1,-wh_gap,We recalled,that,the woman said,,,,the millionaire,divorced,,last week.
42,no,no,1,-wh_no_gap,We recalled,that,the woman said,,,,the millionaire,divorced,his wife,last week.
42,yes,yes,1,+wh_gap,We recalled,who,the woman said,,,,the millionaire,divorced,,last week.
42,yes,no,1,+wh_no_gap,We recalled,who,the woman said,,,,the millionaire,divorced,his wife,last week.
42,no,yes,2,-wh_gap,We recalled,that,the woman said,she thought,,,the millionaire,divorced,,last week.
42,no,no,2,-wh_no_gap,We recalled,that,the woman said,she thought,,,the millionaire,divorced,his wife,last week.
42,yes,yes,2,+wh_gap,We recalled,who,the woman said,she thought,,,the millionaire,divorced,,last week.
42,yes,no,2,+wh_no_gap,We recalled,who,the woman said,she thought,,,the millionaire,divorced,his wife,last week.
42,no,yes,3,-wh_gap,We recalled,that,the woman said,she thought,she knew,,the millionaire,divorced,,last week.
42,no,no,3,-wh_no_gap,We recalled,that,the woman said,she thought,she knew,,the millionaire,divorced,his wife,last week.
42,yes,yes,3,+wh_gap,We recalled,who,the woman said,she thought,she knew,,the millionaire,divorced,,last week.
42,yes,no,3,+wh_no_gap,We recalled,who,the woman said,she thought,she knew,,the millionaire,divorced,his wife,last week.
42,no,yes,4,-wh_gap,We recalled,that,the woman said,she thought,she knew,he saw,the millionaire,divorced,,last week.
42,no,no,4,-wh_no_gap,We recalled,that,the woman said,she thought,she knew,he saw,the millionaire,divorced,his wife,last week.
42,yes,yes,4,+wh_gap,We recalled,who,the woman said,she thought,she knew,he saw,the millionaire,divorced,,last week.
42,yes,no,4,+wh_no_gap,We recalled,who,the woman said,she thought,she knew,he saw,the millionaire,divorced,his wife,last week.
43,no,yes,0,-wh_gap,He recalled,that,,,,,the police,frightened,,over the weekend.
43,no,no,0,-wh_no_gap,He recalled,that,,,,,the police,frightened,the protesters,over the weekend.
43,yes,yes,0,+wh_gap,He recalled,who,,,,,the police,frightened,,over the weekend.
43,yes,no,0,+wh_no_gap,He recalled,who,,,,,the police,frightened,the protesters,over the weekend.
43,no,yes,1,-wh_gap,He recalled,that,the inspector believed,,,,the police,frightened,,over the weekend.
43,no,no,1,-wh_no_gap,He recalled,that,the inspector believed,,,,the police,frightened,the protesters,over the weekend.
43,yes,yes,1,+wh_gap,He recalled,who,the inspector believed,,,,the police,frightened,,over the weekend.
43,yes,no,1,+wh_no_gap,He recalled,who,the inspector believed,,,,the police,frightened,the protesters,over the weekend.
43,no,yes,2,-wh_gap,He recalled,that,the inspector believed,the detective concluded,,,the police,frightened,,over the weekend.
43,no,no,2,-wh_no_gap,He recalled,that,the inspector believed,the detective concluded,,,the police,frightened,the protesters,over the weekend.
43,yes,yes,2,+wh_gap,He recalled,who,the inspector believed,the detective concluded,,,the police,frightened,,over the weekend.
43,yes,no,2,+wh_no_gap,He recalled,who,the inspector believed,the detective concluded,,,the police,frightened,the protesters,over the weekend.
43,no,yes,3,-wh_gap,He recalled,that,the inspector believed,the detective concluded,he knew,,the police,frightened,,over the weekend.
43,no,no,3,-wh_no_gap,He recalled,that,the inspector believed,the detective concluded,he knew,,the police,frightened,the protesters,over the weekend.
43,yes,yes,3,+wh_gap,He recalled,who,the inspector believed,the detective concluded,he knew,,the police,frightened,,over the weekend.
43,yes,no,3,+wh_no_gap,He recalled,who,the inspector believed,the detective concluded,he knew,,the police,frightened,the protesters,over the weekend.
43,no,yes,4,-wh_gap,He recalled,that,the inspector believed,the detective concluded,he knew,the witness saw,the police,frightened,,over the weekend.
43,no,no,4,-wh_no_gap,He recalled,that,the inspector believed,the detective concluded,he knew,the witness saw,the police,frightened,the protesters,over the weekend.
43,yes,yes,4,+wh_gap,He recalled,who,the inspector believed,the detective concluded,he knew,the witness saw,the police,frightened,,over the weekend.
43,yes,no,4,+wh_no_gap,He recalled,who,the inspector believed,the detective concluded,he knew,the witness saw,the police,frightened,the protesters,over the weekend.
44,no,yes,0,-wh_gap,I know,that,,,,,the spy,assassinated,,yesterday night.
44,no,no,0,-wh_no_gap,I know,that,,,,,the spy,assassinated,the politician,yesterday night.
44,yes,yes,0,+wh_gap,I know,who,,,,,the spy,assassinated,,yesterday night.
44,yes,no,0,+wh_no_gap,I know,who,,,,,the spy,assassinated,the politician,yesterday night.
44,no,yes,1,-wh_gap,I know,that,the agent thought,,,,the spy,assassinated,,yesterday night.
44,no,no,1,-wh_no_gap,I know,that,the agent thought,,,,the spy,assassinated,the politician,yesterday night.
44,yes,yes,1,+wh_gap,I know,who,the agent thought,,,,the spy,assassinated,,yesterday night.
44,yes,no,1,+wh_no_gap,I know,who,the agent thought,,,,the spy,assassinated,the politician,yesterday night.
44,no,yes,2,-wh_gap,I know,that,the agent thought,the witness said,,,the spy,assassinated,,yesterday night.
44,no,no,2,-wh_no_gap,I know,that,the agent thought,the witness said,,,the spy,assassinated,the politician,yesterday night.
44,yes,yes,2,+wh_gap,I know,who,the agent thought,the witness said,,,the spy,assassinated,,yesterday night.
44,yes,no,2,+wh_no_gap,I know,who,the agent thought,the witness said,,,the spy,assassinated,the politician,yesterday night.
44,no,yes,3,-wh_gap,I know,that,the agent thought,the witness said,he knew,,the spy,assassinated,,yesterday night.
