sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation
29,yes,no,2,+wh_no_gap,They recalled,who,the writer thought,the man said,,,the heiress,might have divorced,the count,last year.
29,no,yes,3,-wh_gap,They recalled,that,the writer thought,the man said,his brother believed,,,might have divorced,the count,last year.
29,no,no,3,-wh_no_gap,They recalled,that,the writer thought,the man said,his brother believed,,the heiress,might have divorced,the count,last year.
29,yes,yes,3,+wh_gap,They recalled,who,the writer thought,the man said,his brother believed,,,might have divorced,the count,last year.
29,yes,no,3,+wh_no_gap,They recalled,who,the writer thought,the man said,his brother believed,,the heiress,might have divorced,the count,last year.
29,no,yes,4,-wh_gap,They recalled,that,the writer thought,the man said,his brother believed,he saw,,might have divorced,the count,last year.
29,no,no,4,-wh_no_gap,They recalled,that,the writer thought,the man said,his brother believed,he saw,the heiress,might have divorced,the count,last year.
29,yes,yes,4,+wh_gap,They recalled,who,the writer thought,the man said,his brother believed,he saw,,might have divorced,the count,last year.
29,yes,no,4,+wh_no_gap,They recalled,who,the writer thought,the man said,his brother believed,he saw,the heiress,might have divorced,the count,last year.
28,no,yes,0,-wh_gap,They reported,that,,,,,,did promote,the accountant,yesterday.
28,no,no,0,-wh_no_gap,They reported,that,,,,,the manager,did promote,the accountant,yesterday.
28,yes,yes,0,+wh_gap,They reported,who,,,,,,did promote,the accountant,yesterday.
28,yes,no,0,+wh_no_gap,They reported,who,,,,,the manager,did promote,the accountant,yesterday.
28,no,yes,1,-wh_gap,They reported,that,the executive said,,,,,did promote,the accountant,yesterday.
28,no,no,1,-wh_no_gap,They reported,that,the executive said,,,,the manager,did promote,the accountant,yesterday.
28,yes,yes,1,+wh_gap,They reported,who,the executive said,,,,,did promote,the accountant,yesterday.
28,yes,no,1,+wh_no_gap,They reported,who,the executive said,,,,the manager,did promote,the accountant,yesterday.
28,no,yes,2,-wh_gap,They reported,that,the executive said,a reporter believed,,,,did promote,the accountant,yesterday.
28,no,no,2,-wh_no_gap,They reported,that,the executive said,a reporter believed,,,the manager,did promote,the accountant,yesterday.
28,yes,yes,2,+wh_gap,They reported,who,the executive said,a reporter believed,,,,did promote,the accountant,yesterday.
28,yes,no,2,+wh_no_gap,They reported,who,the executive said,a reporter believed,,,the manager,did promote,the accountant,yesterday.
28,no,yes,3,-wh_gap,They reported,that,the executive said,a reporter believed,the client said,,,did promote,the accountant,yesterday.
28,no,no,3,-wh_no_gap,They reported,that,the executive said,a reporter believed,the client said,,the manager,did promote,the accountant,yesterday.
28,yes,yes,3,+wh_gap,They reported,who,the executive said,a reporter believed,the client said,,,did promote,the accountant,yesterday.
28,yes,no,3,+wh_no_gap,They reported,who,the executive said,a reporter believed,the client said,,the manager,did promote,the accountant,yesterday.
28,no,yes,4,-wh_gap,They reported,that,the executive said,a reporter believed,the client said,he saw,,did promote,the accountant,yesterday.
28,no,no,4,-wh_no_gap,They reported,that,the executive said,a reporter believed,the client said,he saw,the manager,did promote,the accountant,yesterday.
28,yes,yes,4,+wh_gap,They reported,who,the executive said,a reporter believed,the client said,he saw,,did promote,the accountant,yesterday.
28,yes,no,4,+wh_no_gap,They reported,who,the executive said,a reporter believed,the client said,he saw,the manager,did promote,the accountant,yesterday.
27,no,yes,0,-wh_gap,He reported,that,,,,,,will abandon,his partner,in the desert.
27,no,no,0,-wh_no_gap,He reported,that,,,,,the cowboy,will abandon,his partner,in the desert.
27,yes,yes,0,+wh_gap,He reported,who,,,,,,will abandon,his partner,in the desert.
27,yes,no,0,+wh_no_gap,He reported,who,,,,,the cowboy,will abandon,his partner,in the desert.
27,no,yes,1,-wh_gap,He reported,that,the farmer said,,,,,will abandon,his partner,in the desert.
27,no,no,1,-wh_no_gap,He reported,that,the farmer said,,,,the cowboy,will abandon,his partner,in the desert.
27,yes,yes,1,+wh_gap,He reported,who,the farmer said,,,,,will abandon,his partner,in the desert.
27,yes,no,1,+wh_no_gap,He reported,who,the farmer said,,,,the cowboy,will abandon,his partner,in the desert.
27,no,yes,2,-wh_gap,He reported,that,the farmer said,his friend reported,,,,will abandon,his partner,in the desert.
27,no,no,2,-wh_no_gap,He reported,that,the farmer said,his friend reported,,,the cowboy,will abandon,his partner,in the desert.
27,yes,yes,2,+wh_gap,He reported,who,the farmer said,his friend reported,,,,will abandon,his partner,in the desert.
27,yes,no,2,+wh_no_gap,He reported,who,the farmer said,his friend reported,,,the cowboy,will abandon,his partner,in the desert.
27,no,yes,3,-wh_gap,He reported,that,the farmer said,his friend reported,he believed,,,will abandon,his partner,in the desert.
27,no,no,3,-wh_no_gap,He reported,that,the farmer said,his friend reported,he believed,,the cowboy,will abandon,his partner,in the desert.
27,yes,yes,3,+wh_gap,He reported,who,the farmer said,his friend reported,he believed,,,will abandon,his partner,in the desert.
27,yes,no,3,+wh_no_gap,He reported,who,the farmer said,his friend reported,he believed,,the cowboy,will abandon,his partner,in the desert.
27,no,yes,4,-wh_gap,He reported,that,the farmer said,his friend reported,he believed,he noticed,,will abandon,his partner,in the desert.
27,no,no,4,-wh_no_gap,He reported,that,the farmer said,his friend reported,he believed,he noticed,the cowboy,will abandon,his partner,in the desert.
27,yes,yes,4,+wh_gap,He reported,who,the farmer said,his friend reported,he believed,he noticed,,will abandon,his partner,in the desert.
27,yes,no,4,+wh_no_gap,He reported,who,the farmer said,his friend reported,he believed,he noticed,the cowboy,will abandon,his partner,in the desert.
26,no,yes,0,-wh_gap,They know,that,,,,,,should reassure,the old woman,at the hospital.
26,no,no,0,-wh_no_gap,They know,that,,,,,the nurse,should reassure,the old woman,at the hospital.
26,yes,yes,0,+wh_gap,They know,who,,,,,,should reassure,the old woman,at the hospital.
26,yes,no,0,+wh_no_gap,They know,who,,,,,the nurse,should reassure,the old woman,at the hospital.
26,no,yes,1,-wh_gap,They know,that,the doctor believed,,,,,should reassure,the old woman,at the hospital.
26,no,no,1,-wh_no_gap,They know,that,the doctor believed,,,,the nurse,should reassure,the old woman,at the hospital.
26,yes,yes,1,+wh_gap,They know,who,the doctor believed,,,,,should reassure,the old woman,at the hospital.
26,yes,no,1,+wh_no_gap,They know,who,the doctor believed,,,,the nurse,should reassure,the old woman,at the hospital.
26,no,yes,2,-wh_gap,They know,that,the doctor believed,the man said,,,,should reassure,the old woman,at the hospital.
26,no,no,2,-wh_no_gap,They know,that,the doctor believed,the man said,,,the nurse,should reassure,the old woman,at the hospital.
26,yes,yes,2,+wh_gap,They know,who,the doctor believed,the man said,,,,should reassure,the old woman,at the hospital.
26,yes,no,2,+wh_no_gap,They know,who,the doctor believed,the man said,,,the nurse,should reassure,the old woman,at the hospital.
26,no,yes,3,-wh_gap,They know,that,the doctor believed,the man said,he thought,,,should reassure,the old woman,at the hospital.
26,no,no,3,-wh_no_gap,They know,that,the doctor believed,the man said,he thought,,the nurse,should reassure,the old woman,at the hospital.
26,yes,yes,3,+wh_gap,They know,who,the doctor believed,the man said,he thought,,,should reassure,the old woman,at the hospital.
26,yes,no,3,+wh_no_gap,They know,who,the doctor believed,the man said,he thought,,the nurse,should reassure,the old woman,at the hospital.
26,no,yes,4,-wh_gap,They know,that,the doctor believed,the man said,he thought,he noticed,,should reassure,the old woman,at the hospital.
26,no,no,4,-wh_no_gap,They know,that,the doctor believed,the man said,he thought,he noticed,the nurse,should reassure,the old woman,at the hospital.
26,yes,yes,4,+wh_gap,They know,who,the doctor believed,the man said,he thought,he noticed,,should reassure,the old woman,at the hospital.
26,yes,no,4,+wh_no_gap,They know,who,the doctor believed,the man said,he thought,he noticed,the nurse,should reassure,the old woman,at the hospital.
25,no,yes,0,-wh_gap,She knows,that,,,,,,did thank,the waitress,after the meal.
25,no,no,0,-wh_no_gap,She knows,that,,,,,the woman,did thank,the waitress,after the meal.
25,yes,yes,0,+wh_gap,She knows,who,,,,,,did thank,the waitress,after the meal.
25,yes,no,0,+wh_no_gap,She knows,who,,,,,the woman,did thank,the waitress,after the meal.
25,no,yes,1,-wh_gap,She knows,that,the waiter said,,,,,did thank,the waitress,after the meal.
25,no,no,1,-wh_no_gap,She knows,that,the waiter said,,,,the woman,did thank,the waitress,after the meal.
25,yes,yes,1,+wh_gap,She knows,who,the waiter said,,,,,did thank,the waitress,after the meal.
25,yes,no,1,+wh_no_gap,She knows,who,the waiter said,,,,the woman,did thank,the waitress,after the meal.
25,no,yes,2,-wh_gap,She knows,that,the waiter said,the woman believed,,,,did thank,the waitress,after the meal.
25,no,no,2,-wh_no_gap,She knows,that,the waiter said,the woman believed,,,the woman,did thank,the waitress,after the meal.
25,yes,yes,2,+wh_gap,She knows,who,the waiter said,the woman believed,,,,did thank,the waitress,after the meal.
25,yes,no,2,+wh_no_gap,She knows,who,the waiter said,the woman believed,,,the woman,did thank,the waitress,after the meal.
25,no,yes,3,-wh_gap,She knows,that,the waiter said,the woman believed,she remembered,,,did thank,the waitress,after the meal.
25,no,no,3,-wh_no_gap,She knows,that,the waiter said,the woman believed,she remembered,,the woman,did thank,the waitress,after the meal.
25,yes,yes,3,+wh_gap,She knows,who,the waiter said,the woman believed,she remembered,,,did thank,the waitress,after the meal.
25,yes,no,3,+wh_no_gap,She knows,who,the waiter said,the woman believed,she remembered,,the woman,did thank,the waitress,after the meal.
25,no,yes,4,-wh_gap,She knows,that,the waiter said,the woman believed,she remembered,she knew,,did thank,the waitress,after the meal.
25,no,no,4,-wh_no_gap,She knows,that,the waiter said,the woman believed,she remembered,she knew,the woman,did thank,the waitress,after the meal.
25,yes,yes,4,+wh_gap,She knows,who,the waiter said,the woman believed,she remembered,she knew,,did thank,the waitress,after the meal.
25,yes,no,4,+wh_no_gap,She knows,who,the waiter said,the woman believed,she remembered,she knew,the woman,did thank,the waitress,after the meal.
24,no,yes,0,-wh_gap,He knows,that,,,,,,might interrogate,the spy,in the prison.
24,no,no,0,-wh_no_gap,He knows,that,,,,,the police,might interrogate,the spy,in the prison.
24,yes,yes,0,+wh_gap,He knows,who,,,,,,might interrogate,the spy,in the prison.
24,yes,no,0,+wh_no_gap,He knows,who,,,,,the police,might interrogate,the spy,in the prison.
24,no,yes,1,-wh_gap,He knows,that,the inspector said,,,,,might interrogate,the spy,in the prison.
24,no,no,1,-wh_no_gap,He knows,that,the inspector said,,,,the police,might interrogate,the spy,in the prison.
24,yes,yes,1,+wh_gap,He knows,who,the inspector said,,,,,might interrogate,the spy,in the prison.
24,yes,no,1,+wh_no_gap,He knows,who,the inspector said,,,,the police,might interrogate,the spy,in the prison.
24,no,yes,2,-wh_gap,He knows,that,the inspector said,the man reported,,,,might interrogate,the spy,in the prison.
24,no,no,2,-wh_no_gap,He knows,that,the inspector said,the man reported,,,the police,might interrogate,the spy,in the prison.
24,yes,yes,2,+wh_gap,He knows,who,the inspector said,the man reported,,,,might interrogate,the spy,in the prison.
24,yes,no,2,+wh_no_gap,He knows,who,the inspector said,the man reported,,,the police,might interrogate,the spy,in the prison.
24,no,yes,3,-wh_gap,He knows,that,the inspector said,the man reported,he thought,,,might interrogate,the spy,in the prison.
24,no,no,3,-wh_no_gap,He knows,that,the inspector said,the man reported,he thought,,the police,might interrogate,the spy,in the prison.
24,yes,yes,3,+wh_gap,He knows,who,the inspector said,the man reported,he thought,,,might interrogate,the spy,in the prison.
24,yes,no,3,+wh_no_gap,He knows,who,the inspector said,the man reported,he thought,,the police,might interrogate,the spy,in the prison.
24,no,yes,4,-wh_gap,He knows,that,the inspector said,the man reported,he thought,he noticed,,might interrogate,the spy,in the prison.
24,no,no,4,-wh_no_gap,He knows,that,the inspector said,the man reported,he thought,he noticed,the police,might interrogate,the spy,in the prison.
24,yes,yes,4,+wh_gap,He knows,who,the inspector said,the man reported,he thought,he noticed,,might interrogate,the spy,in the prison.
24,yes,no,4,+wh_no_gap,He knows,who,the inspector said,the man reported,he thought,he noticed,the police,might interrogate,the spy,in the prison.
23,no,yes,0,-wh_gap,You know,that,,,,,,will introduce,her friend,to her mother.
23,no,no,0,-wh_no_gap,You know,that,,,,,the young woman,will introduce,her friend,to her mother.
23,yes,yes,0,+wh_gap,You know,who,,,,,,will introduce,her friend,to her mother.
23,yes,no,0,+wh_no_gap,You know,who,,,,,the young woman,will introduce,her friend,to her mother.
23,no,yes,1,-wh_gap,You know,that,we all believe,,,,,will introduce,her friend,to her mother.
23,no,no,1,-wh_no_gap,You know,that,we all believe,,,,the young woman,will introduce,her friend,to her mother.
23,yes,yes,1,+wh_gap,You know,who,we all believe,,,,,will introduce,her friend,to her mother.
23,yes,no,1,+wh_no_gap,You know,who,we all believe,,,,the young woman,will introduce,her friend,to her mother.
23,no,yes,2,-wh_gap,You know,that,we all believe,she thought,,,,will introduce,her friend,to her mother.
23,no,no,2,-wh_no_gap,You know,that,we all believe,she thought,,,the young woman,will introduce,her friend,to her mother.
23,yes,yes,2,+wh_gap,You know,who,we all believe,she thought,,,,will introduce,her friend,to her mother.
23,yes,no,2,+wh_no_gap,You know,who,we all believe,she thought,,,the young woman,will introduce,her friend,to her mother.
23,no,yes,3,-wh_gap,You know,that,we all believe,she thought,he said,,,will introduce,her friend,to her mother.
23,no,no,3,-wh_no_gap,You know,that,we all believe,she thought,he said,,the young woman,will introduce,her friend,to her mother.
23,yes,yes,3,+wh_gap,You know,who,we all believe,she thought,he said,,,will introduce,her friend,to her mother.
23,yes,no,3,+wh_no_gap,You know,who,we all believe,she thought,he said,,the young woman,will introduce,her friend,to her mother.
23,no,yes,4,-wh_gap,You know,that,we all believe,she thought,he said,he noticed,,will introduce,her friend,to her mother.
23,no,no,4,-wh_no_gap,You know,that,we all believe,she thought,he said,he noticed,the young woman,will introduce,her friend,to her mother.
23,yes,yes,4,+wh_gap,You know,who,we all believe,she thought,he said,he noticed,,will introduce,her friend,to her mother.
23,yes,no,4,+wh_no_gap,You know,who,we all believe,she thought,he said,he noticed,the young woman,will introduce,her friend,to her mother.
22,no,yes,0,-wh_gap,I know,that,,,,,,should congratulate,the couple,after the service.
22,no,no,0,-wh_no_gap,I know,that,,,,,the priest,should congratulate,the couple,after the service.
22,yes,yes,0,+wh_gap,I know,who,,,,,,should congratulate,the couple,after the service.
22,yes,no,0,+wh_no_gap,I know,who,,,,,the priest,should congratulate,the couple,after the service.
22,no,yes,1,-wh_gap,I know,that,the man thinks,,,,,should congratulate,the couple,after the service.
22,no,no,1,-wh_no_gap,I know,that,the man thinks,,,,the priest,should congratulate,the couple,after the service.
22,yes,yes,1,+wh_gap,I know,who,the man thinks,,,,,should congratulate,the couple,after the service.
22,yes,no,1,+wh_no_gap,I know,who,the man thinks,,,,the priest,should congratulate,the couple,after the service.
22,no,yes,2,-wh_gap,I know,that,the man thinks,the woman said,,,,should congratulate,the couple,after the service.
22,no,no,2,-wh_no_gap,I know,that,the man thinks,the woman said,,,the priest,should congratulate,the couple,after the service.
22,yes,yes,2,+wh_gap,I know,who,the man thinks,the woman said,,,,should congratulate,the couple,after the service.
22,yes,no,2,+wh_no_gap,I know,who,the man thinks,the woman said,,,the priest,should congratulate,the couple,after the service.
22,no,yes,3,-wh_gap,I know,that,the man thinks,the woman said,she believed,,,should congratulate,the couple,after the service.
22,no,no,3,-wh_no_gap,I know,that,the man thinks,the woman said,she believed,,the priest,should congratulate,the couple,after the service.
22,yes,yes,3,+wh_gap,I know,who,the man thinks,the woman said,she believed,,,should congratulate,the couple,after the service.
22,yes,no,3,+wh_no_gap,I know,who,the man thinks,the woman said,she believed,,the priest,should congratulate,the couple,after the service.
22,no,yes,4,-wh_gap,I know,that,the man thinks,the woman said,she believed,she noticed,,should congratulate,the couple,after the service.
22,no,no,4,-wh_no_gap,I know,that,the man thinks,the woman said,she believed,she noticed,the priest,should congratulate,the couple,after the service.
22,yes,yes,4,+wh_gap,I know,who,the man thinks,the woman said,she believed,she noticed,,should congratulate,the couple,after the service.
22,yes,no,4,+wh_no_gap,I know,who,the man thinks,the woman said,she believed,she noticed,the priest,should congratulate,the couple,after the service.
21,no,yes,0,-wh_gap,We all know,that,,,,,,will give,a test,to her students.
21,no,no,0,-wh_no_gap,We all know,that,,,,,the teacher,will give,a test,to her students.
21,yes,yes,0,+wh_gap,We all know,who,,,,,,will give,a test,to her students.
21,yes,no,0,+wh_no_gap,We all know,who,,,,,the teacher,will give,a test,to her students.
21,no,yes,1,-wh_gap,We all know,that,the old man thinks,,,,,will give,a test,to her students.
21,no,no,1,-wh_no_gap,We all know,that,the old man thinks,,,,the teacher,will give,a test,to her students.
21,yes,yes,1,+wh_gap,We all know,who,the old man thinks,,,,,will give,a test,to her students.
21,yes,no,1,+wh_no_gap,We all know,who,the old man thinks,,,,the teacher,will give,a test,to her students.
21,no,yes,2,-wh_gap,We all know,that,the old man thinks,the woman knows,,,,will give,a test,to her students.
21,no,no,2,-wh_no_gap,We all know,that,the old man thinks,the woman knows,,,the teacher,will give,a test,to her students.
21,yes,yes,2,+wh_gap,We all know,who,the old man thinks,the woman knows,,,,will give,a test,to her students.
21,yes,no,2,+wh_no_gap,We all know,who,the old man thinks,the woman knows,,,the teacher,will give,a test,to her students.
21,no,yes,3,-wh_gap,We all know,that,the old man thinks,the woman knows,the young boy said,,,will give,a test,to her students.
21,no,no,3,-wh_no_gap,We all know,that,the old man thinks,the woman knows,the young boy said,,the teacher,will give,a test,to her students.
21,yes,yes,3,+wh_gap,We all know,who,the old man thinks,the woman knows,the young boy said,,,will give,a test,to her students.
21,yes,no,3,+wh_no_gap,We all know,who,the old man thinks,the woman knows,the young boy said,,the teacher,will give,a test,to her students.
21,no,yes,4,-wh_gap,We all know,that,the old man thinks,the woman knows,the young boy said,his friend saw,,will give,a test,to her students.
21,no,no,4,-wh_no_gap,We all know,that,the old man thinks,the woman knows,the young boy said,his friend saw,the teacher,will give,a test,to her students.
21,yes,yes,4,+wh_gap,We all know,who,the old man thinks,the woman knows,the young boy said,his friend saw,,will give,a test,to her students.
21,yes,no,4,+wh_no_gap,We all know,who,the old man thinks,the woman knows,the young boy said,his friend saw,the teacher,will give,a test,to her students.
20,no,yes,0,-wh_gap,She said,that,,,,,,might put,the microphone,on the table.
20,no,no,0,-wh_no_gap,She said,that,,,,,the reporter,might put,the microphone,on the table.
20,yes,yes,0,+wh_gap,She said,who,,,,,,might put,the microphone,on the table.
20,yes,no,0,+wh_no_gap,She said,who,,,,,the reporter,might put,the microphone,on the table.
20,no,yes,1,-wh_gap,She said,that,the politician stated,,,,,might put,the microphone,on the table.
20,no,no,1,-wh_no_gap,She said,that,the politician stated,,,,the reporter,might put,the microphone,on the table.
20,yes,yes,1,+wh_gap,She said,who,the politician stated,,,,,might put,the microphone,on the table.
20,yes,no,1,+wh_no_gap,She said,who,the politician stated,,,,the reporter,might put,the microphone,on the table.
20,no,yes,2,-wh_gap,She said,that,the politician stated,his press secretary said,,,,might put,the microphone,on the table.
20,no,no,2,-wh_no_gap,She said,that,the politician stated,his press secretary said,,,the reporter,might put,the microphone,on the table.
20,yes,yes,2,+wh_gap,She said,who,the politician stated,his press secretary said,,,,might put,the microphone,on the table.
20,yes,no,2,+wh_no_gap,She said,who,the politician stated,his press secretary said,,,the reporter,might put,the microphone,on the table.
20,no,yes,3,-wh_gap,She said,that,the politician stated,his press secretary said,the chief of staff thought,,,might put,the microphone,on the table.
20,no,no,3,-wh_no_gap,She said,that,the politician stated,his press secretary said,the chief of staff thought,,the reporter,might put,the microphone,on the table.
20,yes,yes,3,+wh_gap,She said,who,the politician stated,his press secretary said,the chief of staff thought,,,might put,the microphone,on the table.
20,yes,no,3,+wh_no_gap,She said,who,the politician stated,his press secretary said,the chief of staff thought,,the reporter,might put,the microphone,on the table.
20,no,yes,4,-wh_gap,She said,that,the politician stated,his press secretary said,the chief of staff thought,his assistant suspects,,might put,the microphone,on the table.
20,no,no,4,-wh_no_gap,She said,that,the politician stated,his press secretary said,the chief of staff thought,his assistant suspects,the reporter,might put,the microphone,on the table.
20,yes,yes,4,+wh_gap,She said,who,the politician stated,his press secretary said,the chief of staff thought,his assistant suspects,,might put,the microphone,on the table.
20,yes,no,4,+wh_no_gap,She said,who,the politician stated,his press secretary said,the chief of staff thought,his assistant suspects,the reporter,might put,the microphone,on the table.
19,no,yes,0,-wh_gap,The colleagues realized,that,,,,,,might have discovered,the bribery,two weeks ago.
19,no,no,0,-wh_no_gap,The colleagues realized,that,,,,,the journalist,might have discovered,the bribery,two weeks ago.
19,yes,yes,0,+wh_gap,The colleagues realized,who,,,,,,might have discovered,the bribery,two weeks ago.
19,yes,no,0,+wh_no_gap,The colleagues realized,who,,,,,the journalist,might have discovered,the bribery,two weeks ago.
19,no,yes,1,-wh_gap,The colleagues realized,that,her mother stated,,,,,might have discovered,the bribery,two weeks ago.
19,no,no,1,-wh_no_gap,The colleagues realized,that,her mother stated,,,,the journalist,might have discovered,the bribery,two weeks ago.
19,yes,yes,1,+wh_gap,The colleagues realized,who,her mother stated,,,,,might have discovered,the bribery,two weeks ago.
19,yes,no,1,+wh_no_gap,The colleagues realized,who,her mother stated,,,,the journalist,might have discovered,the bribery,two weeks ago.
19,no,yes,2,-wh_gap,The colleagues realized,that,her mother stated,a friend said,,,,might have discovered,the bribery,two weeks ago.
19,no,no,2,-wh_no_gap,The colleagues realized,that,her mother stated,a friend said,,,the journalist,might have discovered,the bribery,two weeks ago.
19,yes,yes,2,+wh_gap,The colleagues realized,who,her mother stated,a friend said,,,,might have discovered,the bribery,two weeks ago.
19,yes,no,2,+wh_no_gap,The colleagues realized,who,her mother stated,a friend said,,,the journalist,might have discovered,the bribery,two weeks ago.
19,no,yes,3,-wh_gap,The colleagues realized,that,her mother stated,a friend said,her husband knew,,,might have discovered,the bribery,two weeks ago.
19,no,no,3,-wh_no_gap,The colleagues realized,that,her mother stated,a friend said,her husband knew,,the journalist,might have discovered,the bribery,two weeks ago.
19,yes,yes,3,+wh_gap,The colleagues realized,who,her mother stated,a friend said,her husband knew,,,might have discovered,the bribery,two weeks ago.
19,yes,no,3,+wh_no_gap,The colleagues realized,who,her mother stated,a friend said,her husband knew,,the journalist,might have discovered,the bribery,two weeks ago.
19,no,yes,4,-wh_gap,The colleagues realized,that,her mother stated,a friend said,her husband knew,his brother said,,might have discovered,the bribery,two weeks ago.
19,no,no,4,-wh_no_gap,The colleagues realized,that,her mother stated,a friend said,her husband knew,his brother said,the journalist,might have discovered,the bribery,two weeks ago.
19,yes,yes,4,+wh_gap,The colleagues realized,who,her mother stated,a friend said,her husband knew,his brother said,,might have discovered,the bribery,two weeks ago.
19,yes,no,4,+wh_no_gap,The colleagues realized,who,her mother stated,a friend said,her husband knew,his brother said,the journalist,might have discovered,the bribery,two weeks ago.
18,no,yes,0,-wh_gap,I know,that,,,,,,will find,a gun,in the office.
18,no,no,0,-wh_no_gap,I know,that,,,,,the five star general,will find,a gun,in the office.
18,yes,yes,0,+wh_gap,I know,who,,,,,,will find,a gun,in the office.
18,yes,no,0,+wh_no_gap,I know,who,,,,,the five star general,will find,a gun,in the office.
18,no,yes,1,-wh_gap,I know,that,the woman believed,,,,,will find,a gun,in the office.
18,no,no,1,-wh_no_gap,I know,that,the woman believed,,,,the five star general,will find,a gun,in the office.
18,yes,yes,1,+wh_gap,I know,who,the woman believed,,,,,will find,a gun,in the office.
18,yes,no,1,+wh_no_gap,I know,who,the woman believed,,,,the five star general,will find,a gun,in the office.
18,no,yes,2,-wh_gap,I know,that,the woman believed,the secretary said,,,,will find,a gun,in the office.
18,no,no,2,-wh_no_gap,I know,that,the woman believed,the secretary said,,,the five star general,will find,a gun,in the office.
18,yes,yes,2,+wh_gap,I know,who,the woman believed,the secretary said,,,,will find,a gun,in the office.
18,yes,no,2,+wh_no_gap,I know,who,the woman believed,the secretary said,,,the five star general,will find,a gun,in the office.
18,no,yes,3,-wh_gap,I know,that,the woman believed,the secretary said,her friend recalled,,,will find,a gun,in the office.
18,no,no,3,-wh_no_gap,I know,that,the woman believed,the secretary said,her friend recalled,,the five star general,will find,a gun,in the office.
18,yes,yes,3,+wh_gap,I know,who,the woman believed,the secretary said,her friend recalled,,,will find,a gun,in the office.
18,yes,no,3,+wh_no_gap,I know,who,the woman believed,the secretary said,her friend recalled,,the five star general,will find,a gun,in the office.
18,no,yes,4,-wh_gap,I know,that,the woman believed,the secretary said,her friend recalled,a colleague thinks,,will find,a gun,in the office.
18,no,no,4,-wh_no_gap,I know,that,the woman believed,the secretary said,her friend recalled,a colleague thinks,the five star general,will find,a gun,in the office.
18,yes,yes,4,+wh_gap,I know,who,the woman believed,the secretary said,her friend recalled,a colleague thinks,,will find,a gun,in the office.
18,yes,no,4,+wh_no_gap,I know,who,the woman believed,the secretary said,her friend recalled,a colleague thinks,the five star general,will find,a gun,in the office.
17,no,yes,0,-wh_gap,The visitor said,that,,,,,,should talk with,the new manager,in her office.
17,no,no,0,-wh_no_gap,The visitor said,that,,,,,the human resources officer,should talk with,the new manager,in her office.
17,yes,yes,0,+wh_gap,The visitor said,who,,,,,,should talk with,the new manager,in her office.
17,yes,no,0,+wh_no_gap,The visitor said,who,,,,,the human resources officer,should talk with,the new manager,in her office.
17,no,yes,1,-wh_gap,The visitor said,that,my friend said,,,,,should talk with,the new manager,in her office.
17,no,no,1,-wh_no_gap,The visitor said,that,my friend said,,,,the human resources officer,should talk with,the new manager,in her office.
17,yes,yes,1,+wh_gap,The visitor said,who,my friend said,,,,,should talk with,the new manager,in her office.
17,yes,no,1,+wh_no_gap,The visitor said,who,my friend said,,,,the human resources officer,should talk with,the new manager,in her office.
17,no,yes,2,-wh_gap,The visitor said,that,my friend said,her mother knew,,,,should talk with,the new manager,in her office.
17,no,no,2,-wh_no_gap,The visitor said,that,my friend said,her mother knew,,,the human resources officer,should talk with,the new manager,in her office.
17,yes,yes,2,+wh_gap,The visitor said,who,my friend said,her mother knew,,,,should talk with,the new manager,in her office.
17,yes,no,2,+wh_no_gap,The visitor said,who,my friend said,her mother knew,,,the human resources officer,should talk with,the new manager,in her office.
17,no,yes,3,-wh_gap,The visitor said,that,my friend said,her mother knew,the clerk stated,,,should talk with,the new manager,in her office.
17,no,no,3,-wh_no_gap,The visitor said,that,my friend said,her mother knew,the clerk stated,,the human resources officer,should talk with,the new manager,in her office.
17,yes,yes,3,+wh_gap,The visitor said,who,my friend said,her mother knew,the clerk stated,,,should talk with,the new manager,in her office.
17,yes,no,3,+wh_no_gap,The visitor said,who,my friend said,her mother knew,the clerk stated,,the human resources officer,should talk with,the new manager,in her office.
17,no,yes,4,-wh_gap,The visitor said,that,my friend said,her mother knew,the clerk stated,his friend saw,,should talk with,the new manager,in her office.
17,no,no,4,-wh_no_gap,The visitor said,that,my friend said,her mother knew,the clerk stated,his friend saw,the human resources officer,should talk with,the new manager,in her office.
17,yes,yes,4,+wh_gap,The visitor said,who,my friend said,her mother knew,the clerk stated,his friend saw,,should talk with,the new manager,in her office.
17,yes,no,4,+wh_no_gap,The visitor said,who,my friend said,her mother knew,the clerk stated,his friend saw,the human resources officer,should talk with,the new manager,in her office.
16,no,yes,0,-wh_gap,My friends all know,that,,,,,,will describe,her woes,to her friends.
16,no,no,0,-wh_no_gap,My friends all know,that,,,,,the single mother,will describe,her woes,to her friends.
16,yes,yes,0,+wh_gap,My friends all know,who,,,,,,will describe,her woes,to her friends.
16,yes,no,0,+wh_no_gap,My friends all know,who,,,,,the single mother,will describe,her woes,to her friends.
16,no,yes,1,-wh_gap,My friends all know,that,her friend knew,,,,,will describe,her woes,to her friends.
16,no,no,1,-wh_no_gap,My friends all know,that,her friend knew,,,,the single mother,will describe,her woes,to her friends.
16,yes,yes,1,+wh_gap,My friends all know,who,her friend knew,,,,,will describe,her woes,to her friends.
16,yes,no,1,+wh_no_gap,My friends all know,who,her friend knew,,,,the single mother,will describe,her woes,to her friends.
